input_file,correctness,completeness,accuracy
af-b4ad748b0aa9cb29b24ec3be16777a5a.json,0.875,0.8,0.8333333333333334
af-b529b1c59c2b8aa232105d3f8fe31c35.json,0.875,0.8,0.875
af-b73a364e252d922b513d1fc03705756f.json,0.875,0.8,0.8333333333333334
af-b7c0776a7bcc7017c4e0020e8ad2abbd.json,0.8888888888888888,0.9,0.875
af-ba906d5fafd14a0e03eac74ef52671df.json,1.0,0.8,0.875
af-beb1b65624fe85b527ee2ce80ef208b2.json,0.8888888888888888,0.9,0.875
af-bf6ec5a47c32f43b6d01ea58fa4723ca.json,0.7142857142857143,0.7777777777777778,0.75
af-c3db2027e148e92fecb85e7d6a1fd708.json,0.875,0.8,0.7916666666666666
af-cca4b60f19346f96ae1f4437d6544f1e.json,0.875,0.8,0.8333333333333334
af-d0ccaa32b935265f3be449d304b89923.json,0.8888888888888888,0.9,0.875
af-d5052186b68752c97eac8d8a60603658.json,0.875,0.8,0.875
af-d57236785ced226e21633f44d5e34431.json,0.875,0.8,0.875
af-d7c35eb4231b8dea0a2a559c55d3afd3.json,0.875,0.8,0.8333333333333334
af-d8071cf5f2f01d3086bdec5170a1f598.json,0.8888888888888888,0.9,0.875
af-da81716f4b699723e5d64fcec3069240.json,0.8888888888888888,0.9,0.9166666666666666
af-db8a19f76a9a9ca802588cff70775987.json,0.8888888888888888,0.9,0.875
af-dbf8d98f22c3579d1dd3dfb9931cf714.json,0.75,0.8888888888888888,0.8333333333333334
af-dc289471333309925e46ceb9bafafaf4.json,0.7142857142857143,0.7777777777777778,0.7916666666666666
af-e341e0839f049c87c86cc688d2a7acef.json,0.875,0.8,0.8333333333333334
af-e39df3fb280229a9d96c9ba64ea2d6ba.json,1.0,0.8,0.875
af-e7d9a08663b71b57d5b377f55a4a8e29.json,1.0,0.8,0.875
af-e7eda16acada8d5151f8a092d3023a13.json,0.875,0.8,0.8333333333333334
af-e8abb58cffc2c3f2f66b1d0bbe7030ad.json,0.875,0.8,0.7916666666666666
af-ef6f796a5d22bf866a9076cc6c4ddba5.json,0.875,0.8,0.875
af-f171da0cc422f54871e49df6d610fb2a.json,0.875,0.8,0.8333333333333334
af-f54b458ca42f7112d0e0751c9ba41492.json,0.875,0.8,0.8333333333333334
af-f88ec043ede72761250a4b0bc56cd411.json,0.875,0.8,0.875
af-fd7cccd85c09cdc8a5245098c28814be.json,0.8888888888888888,0.9,0.9166666666666666
